Time,AreaNormed,Counts Bmal1,Counts Cry1
41,1.043921263526265,7,2
41,0.3298283315489108,27,4
41,1.1900089448893,35,7
41,1.2793398837127905,34,14
41,0.3385848359263155,19,7
41,0.9473078318955663,40,0
41,0.9579615788880753,7,5
41,1.148123665617381,8,3
41,0.7775775887135383,9,4
41,1.0440672052658884,38,7
41,1.2552594966749275,70,22
41,0.5696252039241387,17,16
41,1.1021666118099687,28,15
41,0.4195970955912714,33,6
41,1.347494676116924,20,2
41,0.8523143535746875,39,17
41,0.46263531460621554,17,9
41,1.310118996599368,32,11
41,1.312891889652213,32,7
41,0.8393109445742415,26,4
41,0.9823338494051851,8,9
41,1.1269767075459487,43,3
41,0.6670996918186155,23,3
41,1.6179101254651438,32,6
41,1.0649368740320362,41,3
41,1.0648055264663752,23,8
41,0.6676834587771092,26,4
41,0.7978634905211925,38,8
41,0.8873403710843064,8,3
41,0.7651725408455483,27,6
41,0.7588970460417416,25,8
41,1.1466642482211469,14,4
41,1.251304475531133,38,8
41,0.9400107449143957,19,8
41,0.539692553127377,6,7
41,1.2797631147576984,40,8
41,0.878729808446525,35,5
41,1.8448641247535116,108,7
41,0.8308463236760837,14,2
41,1.4496538938533121,44,19
41,1.2354114200861437,12,12
41,1.4478879988038689,66,8
41,1.1787860251122597,54,11
41,0.7225721470494744,13,16
41,0.8736072533857433,34,7
41,0.5210120104555803,16,10
41,1.1247875814515975,27,6
41,0.8232573532156662,19,8
41,1.1294431229455844,25,13
41,0.5128392730366692,14,4
41,0.7498486581850901,23,4
41,1.2781577556218409,45,20
41,0.6868018266677761,28,7
41,0.8864501264726036,24,6
41,0.907772214631584,44,3
41,0.9300867066200037,17,3
41,1.165490732632567,36,14
41,0.43286319972303955,3,1
41,1.0356025843677306,29,6
41,0.7895594055366204,38,7
41,0.8736072533857433,10,3
41,0.7078320313475098,22,6
41,2.2397678780005017,33,18
41,0.5674214836558252,26,9
41,0.8893689612650718,10,2
41,1.1126744170628542,43,9
41,0.7304384068151762,23,4
41,0.7768478800154213,21,2
41,1.0283200915605222,26,8
41,1.250574766833016,40,3
41,0.9835159774961347,34,9
41,1.0181041697868833,37,5
41,0.6925081486870516,22,1
41,1.2046031188516413,19,11
41,1.1638853734967094,40,16
41,0.5053962443158753,15,5
41,1.3505448584750532,32,9
41,1.3552149941430025,71,14
41,1.2650229990557338,51,11
41,1.0500508165904483,48,5
41,1.7749580314738973,28,6
41,0.4962019147196003,33,17
41,1.0246569538959747,20,9
41,1.0653892934248688,42,4
41,1.3839655168488145,25,11
41,1.6017251865409075,43,10
41,2.2977213428049583,34,19
41,1.317124200101292,84,5
41,0.7610861721360928,19,6
41,1.0941252219567186,58,16
41,0.43052813188906497,6,5
41,0.703307837419184,16,12
41,1.1768887824971555,50,15
41,0.8435432550233205,28,3
41,1.1494371412739917,48,8
41,0.6134077258111623,42,7
41,1.3159566661843045,40,9
41,1.0933955132586015,21,8
41,2.128866750060671,75,17
41,1.1301728316437014,38,11
41,1.0574938453112421,38,18
41,0.6924935545130892,26,1
41,0.6579053622223406,23,10
41,1.0809904653906115,38,8
41,0.48978047817617015,32,13
41,0.786932454223399,24,8
41,1.6201138457334572,30,16
41,0.6634657425019926,38,11
41,0.6189389177428897,15,5
41,1.1326684353912617,31,7
41,1.3133297148710832,64,26
41,0.8995848830387106,30,9
41,1.3203495125469693,20,8
41,1.5348838697933846,28,14
41,0.9327136579332251,44,11
41,1.075751156938131,30,1
41,0.6837370501356845,21,7
41,1.8179962504888414,74,19
41,0.4543166354476811,21,8
41,1.4236616700263824,34,2
41,1.480447600913852,33,25
41,1.089177796983485,22,17
41,1.080844523650988,33,6
41,0.6805263318639694,30,19
41,0.8544888854950764,44,6
41,1.433001941362281,36,15
41,0.7720318026078486,27,6
41,0.6528119955094835,13,6
41,1.4775287661213838,72,8
41,0.4582570624175132,17,2
41,1.4328559996226575,33,8
41,0.416371783145594,15,4
41,0.7739436393969154,30,6
41,1.2971301817728844,57,7
41,0.8595968463818958,21,9
41,0.9997009164203712,24,14
41,0.9134493483029348,36,3
41,0.8070578201174675,40,15
41,1.153815393462694,12,8
41,0.8143549070986381,26,7
41,0.9656964910881162,27,5
41,0.8361002263025265,26,7
41,0.4600229574669565,27,12
41,0.5796805897841919,34,2
41,1.0320999826167685,45,12
41,0.791296112238139,27,5
41,0.9576696954088285,15,9
41,1.5380799938911374,45,13
41,1.9401640807275995,55,14
41,1.1586314708702667,27,5
41,1.7054897634131532,22,8
41,1.1268307658063252,49,2
41,0.848359332430893,32,7
41,1.4689182034836026,29,19
41,0.40717745354931906,20,9
41,0.5513678922972499,12,5
41,1.0157691019529087,43,9
41,1.291161164622287,31,8
41,2.5159188377159216,90,30
41,0.9750367624240145,28,4
41,1.2920368150600274,45,7
41,0.7229953780943823,25,6
41,1.0855146593189373,25,10
41,1.1914683622855342,30,2
41,0.8279420830575778,12,6
41,0.7066499032565602,17,6
41,0.9570859284503349,38,1
41,0.7186317200796423,25,3
41,0.7784532391512787,4,7
41,0.8784233307933159,7,5
41,0.9410323370917596,43,5
41,0.5321035826669596,12,14
41,1.2609366303462783,16,5
41,0.7478054738303623,9,10
41,0.988317460729745,41,9
41,0.711903805883003,29,4
41,0.7920404151102184,27,11
41,0.9662802580466098,19,17
41,0.8107063636080528,18,8
41,0.8040076377593381,26,3
41,0.8987092326009701,5,1
41,0.5706322019275403,5,5
41,1.0925344569948234,35,9
41,0.7451931166911032,25,0
41,0.9070279117595046,32,8
41,0.4816077407572591,15,8
41,1.236287070523884,35,8
41,0.5771995802105938,4,21
41,1.07399985606265,35,5
41,0.9241030952954438,8,6
41,1.896512906406237,66,16
41,0.9468700066766961,25,7
41,0.8969579317254892,51,5
41,0.6713320022676945,17,6
41,1.4191374760980568,43,10
41,0.7210981354792779,27,11
41,0.8058902862004802,34,14
41,1.2575945645089022,39,5
41,0.8476442179067384,40,5
41,0.5075853704102264,24,10
41,1.4566445031812736,20,4
41,0.8445648472006844,23,4
41,0.8727316029480028,36,7
41,0.6656548685963438,32,13
41,0.9409009895260985,41,9
41,0.8041389853249993,33,5
41,0.7710248046044471,28,8
41,0.9306850677524596,43,7
41,0.71263351458112,21,7
41,0.6247765873278261,14,3
41,1.210148904957331,27,14
41,0.9832094998429256,56,14
41,0.39112386219074374,29,9
41,1.2361265346102983,31,10
41,0.5096285547649542,32,10
41,0.8530440622728046,36,8
41,1.444983758185363,33,7
41,0.7219737859170184,16,10
41,0.4570895285005259,3,1
41,0.6697412373057993,24,10
41,1.1675339169872947,21,10
41,1.0109384303713738,34,5
41,1.497216306796582,23,6
41,1.4020622925621176,24,8
41,1.1971746843048097,15,11
41,1.1192417953459077,25,7
41,0.7511621338417007,12,3
41,1.169299812036738,25,7
41,1.0728177279717004,35,5
41,1.3077839287653936,38,14
41,1.7238784226057031,40,7
41,0.5837669584936473,30,5
41,0.7494108329662198,6,1
41,1.2141039261011255,11,4
41,0.9150547074387922,27,17
41,1.4303895842230219,31,4
41,0.3845564839076902,3,6
41,0.864996690747962,12,3
41,1.4797032980417728,46,2
41,0.7559782112492733,12,6
41,0.6720617109658116,28,12
41,0.6983312240980257,4,13
41,0.9217680274614692,22,1
41,0.630760198652386,23,4
41,1.5472743234874125,58,15
41,0.4743106537760885,8,8
41,0.896096875461711,34,7
41,0.8564007222841431,30,7
41,0.7858962678720728,19,9
41,1.347626023682585,34,5
41,1.2084121982558125,46,7
41,0.6646186822450175,13,9
41,0.5420276209613516,16,5
41,0.45154374239483624,4,3
41,1.951562130592188,57,18
41,0.7139469902377308,31,8
41,0.9778096554768594,13,9
41,1.1301874258176636,45,8
41,1.599827943925803,46,13
41,0.42542017100224555,20,4
41,0.6993528162753896,45,5
41,1.377106255086514,35,18
41,0.7270817468038379,24,5
41,1.0608505053225807,15,3
41,1.062018039239568,32,5
41,0.527287505259387,19,9
41,1.4511133112495462,37,13
41,0.7797667148078895,13,4
41,1.7370131791718102,40,9
41,0.6935151466904531,27,6
41,0.7673616669398995,22,5
41,1.5024848035969873,43,8
41,0.6538189935128851,12,6
41,1.0093330712355164,15,2
41,1.3136361925242923,39,9
41,0.7348166590038786,11,14
41,1.335089628248934,38,4
41,1.2380237772254026,22,11
41,0.5640648236444867,7,11
41,0.5189688261008525,35,6
41,0.9036858459221285,33,12
41,0.9283354057445228,32,8
41,0.6355762760599586,16,7
41,1.2333536415574535,9,7
41,0.6563000030864831,24,11
41,0.582468077010999,8,2
41,0.5830372497955303,15,7
41,0.5535570183916011,10,6
41,0.8825242936767338,12,5
41,0.45168968413445965,12,2
41,2.1361638370418414,21,30
41,1.401478525603624,18,11
41,0.5516597757764968,8,8
41,1.5379486463254763,37,6
41,1.0837779526174187,18,1
41,0.5915018706936882,5,6
41,1.8290878227002207,20,11
41,1.1266848240667018,14,8
41,1.8032561347868767,23,10
41,0.6684131674752263,36,17
41,0.8610562637781299,5,2
41,0.869958709895158,8,5
41,2.032107376690349,38,17
41,0.5642253595580725,16,10
41,1.0048234714811528,29,6
41,0.6528119955094835,19,4
41,1.2514504172707566,31,4
41,0.8003445000947905,21,10
41,1.5974928760918283,22,5
41,0.7605169993515615,20,8
41,1.03472693392999,13,3
41,1.0232121306737028,33,5
41,0.46657574157604764,4,0
41,0.9868580433335109,12,4
41,1.3730198863770586,22,7
41,1.4950271807022308,29,0
41,1.1768887824971555,29,6
41,1.7907197393532257,36,16
41,0.815974860408458,10,7
41,1.1869587625311708,15,4
41,1.6859189761296536,19,10
41,0.9354865509860699,9,2
41,1.1968682066516005,7,8
41,1.1684241615989976,17,3
41,1.0970440567491868,13,20
41,1.191030537066664,8,3
41,1.159375773742346,38,14
41,0.7005349443663392,12,3
41,0.9008983586953213,11,5
41,0.680978751256802,9,5
41,0.7005203501923769,10,4
41,1.0420240209111606,13,5
41,1.541013422857568,26,13
41,1.9620553416711113,29,10
41,1.3995812829885197,30,8
41,1.1487074325758746,15,4
41,1.5685964116463929,40,9
41,1.7612395079492964,9,10
41,0.9248473981675233,33,6
41,1.1576244728668652,16,5
41,0.7337950668265147,14,8
